1647240 95 90 93 1 278 279   998 485
3795358 15 1 91 2 107 109    
2910273 3 69 34 8 106 114    
1486516 61 34 11 6 106 112    
4302357 13 61 32 4 106 110    
6780165 4 95 6 10 105 115    
2074684 15 20 70 5 105 110    
5067928 8 49 47 8 104 112    
7209625 7 65 32 6 104 110    
2432548 22 74 8 5 104 109    
1866836 7 41 56 3 104 107    
5129605 63 27 14 3 104 107    
3037215 63 9 32 2 104 106    
531421 28 39 36 10 103 113    
6835772 3 42 58 8 103 111    
879667 58 13 32 7 103 110    
4603313 3 59 41 7 103 110    
7965429 26 22 55 6 103 109    
4740887 3 38 62 5 103 108    
8959796 21 31 51 5 103 108    
3508178 6 80 17 3 103 106    
600667 12 84 6 8 102 110    
982589 44 8 50 6 102 108    
7049981 39 49 14 6 102 108    
3579294 7 29 66 4 102 106    
3052054 44 17 41 3 102 105    
6699778 81 4 17 2 102 104    
1257919 49 40 13 1 102 103    
3748782 2 2 97 8 101 109    
2510862 48 33 19 10 100 110    
9301362 60 29 11 10 100 110    
3511411 61 9 30 7 100 107    
2679192 15 30 55 6 100 106    
7592133 31 38 31 5 100 105    
5814670 22 40 38 4 100 104    
2252983 20 19 61 2 100 102    
398973 8 68 23 5 99 104    
2208298 11 78 10 2 99 101    
1572645 11 44 44 1 99 100    
8727628 50 35 13 10 98 108    
7644550 13 81 4 8 98 106    
8935919 22 49 27 5 98 103    
4409255 35 57 6 4 98 102    
7819478 78 13 7 2 98 100    
4897728 10 79 8 10 97 107    
6650428 25 41 31 9 97 106    
8667955 46 17 34 9 97 106    
456798 34 59 4 2 97 99    
6080254 41 25 31 2 97 99    
8818423 39 53 4 9 96 105    
870073 2 4 90 7 96 103    
393167 79 13 4 5 96 101    
1557875 38 44 14 5 96 101    
9413274 57 29 10 3 96 99    
9048827 6 76 13 9 95 104    
9140807 17 26 52 9 95 104    
7523961 9 44 42 7 95 102    
3685024 1 51 43 5 95 100    
5202323 60 20 15 5 95 100    
152605 18 4 73 3 95 98    
3523800 11 73 11 2 95 97    
5744558 10 13 71 6 94 100    
2855393 64 18 12 5 94 99    
2598914 48 21 25 3 94 97    
3517215 20 22 51 9 93 102    
7535625 54 20 19 4 93 97    
3278708 8 77 7 9 92 101    
7732542 62 17 13 9 92 101    
2863658 14 39 39 7 92 99    
6855894 24 30 38 7 92 99    
9303919 59 6 27 4 92 96    
4223861 36 49 7 1 92 93    
2709746 68 12 11 9 91 100    
6397542 34 28 27 10 89 99    
462909 14 42 33 8 89 97    
9080032 22 63 4 6 89 95    
3361347 17 28 44 4 89 93    
5403476 73 4 12 2 89 91    
3101186 6 18 64 10 88 98    
3829428 11 73 4 8 88 96    
7912904 51 21 16 8 88 96    
5866254 29 13 46 4 88 92    
4545385 63 14 10 7 87 94    
1006727 13 26 47 8 86 94    
6281531 25 56 5 6 86 92    
6410890 52 30 4 6 86 92    
5914900 19 60 7 2 86 88    
5356378 27 25 33 7 85 92    
9264862 20 9 56 2 85 87    
8435914 28 18 38 7 84 91    
8617634 18 41 25 6 84 90    
2117431 11 14 58 6 83 89    
1273187 4 36 43 5 83 88    
8666623 37 18 28 5 83 88    
2593422 35 28 19 3 82 85    
5915750 48 8 26 1 82 83    
4254722 10 56 15 6 81 87    
6346118 15 10 56 5 81 86    
2054633 31 22 28 4 81 85    
3159160 23 14 44 4 81 85    
1712657 6 31 43 10 80 90    
1203928 67 8 5 9 80 89    
4048399 64 12 4 9 80 89    
97038 7 34 39 6 80 86    
1420938 9 32 39 4 80 84    
899617 36 32 12 1 80 81    
1247780 38 28 13 6 79 85    
1808502 43 33 3 2 79 81    
517133 24 38 16 8 78 86    
4475752 10 63 5 6 78 84    
976588 20 38 20 3 78 81    
9378550 20 25 33 2 78 80    
2409271 9 19 49 10 77 87    
4333778 6 61 10 9 77 86    
6759888 19 3 55 9 77 86    
6362421 39 29 9 7 77 84    
8976364 10 38 28 10 76 86    
4125747 9 16 51 7 76 83    
7625694 11 34 31 2 76 78    
8004681 44 26 5 9 75 84    
8000993 5 50 20 8 75 83    
2939237 45 3 27 6 75 81    
9269453 23 48 3 2 74 76    
169361 2 12 59 9 73 82    
4507266 62 9 2 7 73 80    
9613547 34 26 13 7 73 80    
6775430 18 24 31 4 73 77    
1926817 1 65 6 10 72 82    
6903756 13 16 43 3 72 75    
5900150 22 5 44 7 71 78    
8922778 2 21 45 9 68 77    
5005818 5 3 60 6 68 74    
6407748 17 22 28 2 67 69    
6392083 32 14 21 1 67 68    
3130170 13 43 10 7 66 73    
4072959 27 6 33 6 66 72    
4485554 47 18 1 4 66 70    
3904144 11 46 8 7 65 72    
9126758 32 11 21 8 64 72    
7885190 6 42 16 7 64 71    
7751949 13 49 1 6 63 69    
6397869 11 46 5 3 62 65    
8910097 2 44 15 10 61 71    
263443 16 44 1 6 61 67    
8781104 1 4 55 2 60 62    
9228584 19 37 2 8 58 66    
9688683 1 42 13 9 56 65    
6444303 28 3 25 6 56 62    
5938788 4 44 8 2 56 58    
3997161 43 3 9 7 55 62    
7105393 36 2 17 2 55 57    
3908379 20 17 17 10 54 64    
6517215 33 8 13 9 54 63    
9505631 8 31 15 7 54 61    
1569250 20 3 30 4 53 57    
1468578 8 42 1 10 51 61    
9690572 21 27 3 2 51 53    
7572089 30 11 8 2 49 51    
4113317 15 7 27 1 49 50    
1782644 37 4 7 9 48 57    
6547316 27 7 14 6 48 54    
3929204 6 24 16 10 46 56    
5197172 17 10 19 5 46 51    
69029 39 3 4 1 46 47    
8428590 17 24 2 2 43 45    
6411408 8 13 20 4 41 45    
2156495 2 32 5 8 39 47    
3767884 17 8 12 6 37 43    
1586817 5 22 9 3 36 39    
3413043 5 6 20 10 31 41    
3824204 2 17 7 10 26 36    
3030197 1 5 11 6 17 23    
