645	28	382	173	250	791
891	181	623	173	201	65
169	233	252	392	592	515
621	242	472	281	229	805
773	844	52	52	693	664
799	237	627	525	394	562
658	307	273	987	602	61
650	217	480	749	554	449
149	33	525	490	809	227
596	2	176	971	23	101
701	91	918	295	179	179
452	400	637	488	83	567
737	400	162	476	98	794
390	481	390	284	510	355
105	980	29	132	949	351
957	218	281	23	124	181
293	217	688	494	320	205
541	747	276	63	277	399
697	606	770	795	293	683
902	590	379	342	518	515
458	592	104	769	369	318
21	52	781	350	781	38
48	979	285	151	140	252
847	653	368	133	187	427
313	615	791	883	983	382
425	761	922	992	831	136
407	598	863	856	42	937
199	338	864	183	474	199
713	842	715	247	575	634
156	902	813	398	154	409
697	312	16	19	34	330
502	739	152	923	875	502
174	11	68	156	551	434
754	533	916	464	226	166
74	812	647	99	113	997
111	404	137	47	859	123
550	235	527	463	570	973
416	760	868	784	917	45
4	628	798	5	69	879
588	467	873	339	917	467
888	414	311	882	53	408
990	795	501	749	64	605
919	970	497	83	919	408
794	349	259	594	994	848
712	852	472	656	459	590
775	888	882	492	431	775
13	472	841	338	616	767
135	20	837	47	8	438
968	485	573	573	343	512
189	402	865	764	962	565
689	778	213	894	134	684
515	19	953	953	679	552
986	818	93	335	737	265
779	184	306	766	106	90
822	603	409	735	715	344
343	102	5	696	344	656
144	569	82	113	502	760
616	15	253	648	75	309
420	19	813	721	603	417
338	888	888	335	773	275
162	965	326	397	2	29
611	637	433	317	793	404
535	613	323	156	746	131
913	942	863	311	400	367
73	545	545	823	313	743
22	473	5	72	844	63
771	704	953	745	537	172
841	812	735	935	336	207
555	555	461	787	913	250
754	702	609	79	717	871
287	776	712	175	2	832
638	693	989	62	876	393
599	367	730	367	757	402
626	161	161	214	355	132
823	166	80	55	112	77
585	105	392	88	567	671
505	874	505	791	551	778
283	176	662	104	112	751
886	813	355	813	185	953
702	98	237	18	725	217
691	738	331	406	127	155
556	633	862	988	153	565
583	514	919	314	251	514
209	357	486	744	881	320
302	336	15	511	253	331
190	372	655	876	285	87
847	477	796	289	715	89
706	4	55	443	364	740
915	222	577	519	437	968
543	67	750	24	946	984
12	841	809	161	211	974
485	535	993	990	469	893
710	270	941	503	625	710
900	770	214	449	996	900
842	820	34	717	842	110
881	250	679	253	86	773
173	226	662	661	978	398
474	498	290	178	126	154
20	847	147	266	117	43
502	74	109	74	179	622
920	173	506	224	920	624
486	30	279	640	843	667
261	96	950	54	352	167
530	286	870	898	466	847
526	954	273	162	538	375
127	419	419	196	766	236
14	119	32	845	211	34
22	62	264	27	479	956
358	836	986	516	699	72
402	823	966	886	216	885
561	988	848	561	327	325
642	49	410	844	241	669
164	616	507	611	193	842
791	306	888	838	828	226
383	714	557	949	111	164
236	367	624	535	412	546
463	950	931	891	203	987
116	220	151	259	964	196
863	29	69	121	74	530
205	12	983	88	166	343
484	142	733	15	912	847
440	490	599	30	599	157
469	631	658	658	477	309
492	425	3	348	550	850
23	486	851	257	593	456
250	889	565	225	889	720
162	521	162	621	344	505
659	920	436	662	25	411
84	888	11	342	75	839
876	887	492	808	678	285
129	95	479	997	119	99
884	968	664	28	684	112
324	354	751	313	415	574
937	155	200	9	63	236
992	895	4	92	102	204
867	293	148	59	9	237
504	748	599	260	253	29
421	686	997	619	318	672
960	601	969	989	944	385
710	549	787	211	400	901
637	282	796	290	590	145
793	373	401	401	978	358
224	81	931	995	314	229
380	759	189	56	956	660
112	983	660	751	491	383
982	885	133	338	658	520
365	297	70	549	601	825
407	846	861	845	861	347
750	946	787	492	311	244
229	132	215	61	924	243
848	910	714	228	570	59
467	965	973	720	374	372
657	712	529	562	747	21
562	703	148	709	703	682
585	270	986	928	986	725
613	613	872	358	504	258
976	883	883	244	531	303
28	610	266	619	882	868
57	418	852	31	124	395
677	441	464	697	36	778
289	688	169	860	722	143
712	55	178	126	457	327
600	507	627	181	98	997
139	443	299	833	440	108
387	999	852	546	707	830
115	392	406	209	547	345
58	20	187	210	879	136
133	577	256	979	58	310
729	634	926	776	729	823
455	807	805	508	541	133
839	171	245	70	782	181
314	895	889	895	434	421
35	974	111	123	87	375
373	844	172	148	856	682
850	145	692	824	145	200
751	957	482	324	47	361
918	99	508	803	339	776
764	137	705	154	398	237
746	668	672	470	962	819
109	37	122	813	9	336
177	755	96	165	17	99
725	74	559	5	545	689
134	749	697	424	603	906
661	172	575	753	773	402
252	368	54	368	125	44
5	190	590	561	362	947
95	754	337	635	657	228
981	305	676	70	561	260
736	15	451	672	118	595
916	164	529	100	267	35
966	13	989	698	748	13
879	453	641	447	1	579
538	289	64	16	111	117
614	411	82	45	294	186
576	524	602	448	915	524
177	953	514	468	320	420
447	401	339	916	555	555
693	297	498	601	143	387
837	758	441	933	861	976
206	507	868	135	862	748
983	472	475	899	780	434
878	92	748	491	971	387
437	141	963	565	775	884
184	126	805	673	300	761
983	187	564	190	805	476
3	731	442	864	960	960
739	326	236	388	739	862
837	9	34	221	6	212
652	815	272	217	515	823
60	605	60	37	175	455
531	767	793	653	469	837
977	515	361	929	676	515
591	166	458	267	739	267
176	29	129	332	605	130
514	960	835	665	586	11
967	611	515	412	272	344
343	343	672	549	302	128
951	963	673	785	586	630
508	870	780	626	508	79
737	309	421	769	680	842
91	156	896	213	152	26
982	630	305	764	359	653
734	231	617	655	171	231
518	772	252	755	311	888
234	425	345	92	365	959
417	407	124	867	436	731
53	10	257	328	37	725
978	959	200	711	148	959
43	918	476	373	772	816
274	959	295	336	580	772
316	862	784	227	227	134
522	848	99	254	21	869
54	23	489	864	73	13
721	211	43	24	776	931
241	187	261	47	29	917
789	279	554	515	279	300
5	547	652	367	80	367
111	55	753	704	281	143
255	536	27	955	641	641
538	771	61	607	792	937
204	914	572	341	516	143
499	295	961	194	295	337
218	132	149	131	504	380
628	696	113	781	146	156
1	650	655	492	945	879
256	950	131	61	175	53
902	174	161	669	414	483
446	672	327	301	766	706
168	950	495	769	511	477
178	85	336	152	908	137
43	757	644	683	17	750
671	297	426	354	701	311
634	149	25	629	464	515
551	286	6	681	829	532
7	797	242	102	144	299
561	578	259	291	599	426
515	464	500	931	378	685
627	511	512	323	323	606
570	912	356	202	913	444
469	522	685	899	808	216
437	998	773	482	16	82
17	873	179	267	52	487
68	35	69	313	989	320
522	97	27	13	309	994
28	387	880	300	870	257
81	599	493	229	787	321
855	983	918	438	395	9
173	830	5	233	108	178
782	641	784	734	882	878
610	291	323	736	661	515
807	217	723	894	870	977
715	134	20	157	199	52
860	714	249	406	756	395
432	812	271	20	517	825
212	642	645	443	602	823
29	779	560	182	673	283
474	628	324	342	90	989
635	538	134	207	390	674
890	600	8	26	38	61
312	23	94	398	964	78
125	730	7	954	60	39
32	668	165	130	150	102
95	123	95	125	637	811
560	220	409	272	150	409
785	81	131	995	269	413
272	4	15	78	213	864
419	398	902	419	347	20
81	73	426	216	125	945
458	41	564	796	917	640
146	276	784	820	860	417
458	653	306	23	713	516
385	246	508	182	867	959
573	933	773	493	463	263
122	349	139	276	967	17
180	246	53	180	913	649
581	528	841	893	893	590
836	957	282	110	26	957
513	982	959	33	314	410
19	19	593	372	763	593
515	418	614	778	941	393
304	578	967	572	578	464
861	193	137	21	74	186
771	906	667	269	790	189
192	927	229	539	357	602
730	730	496	422	234	840
252	6	461	43	102	12
449	155	88	575	541	695
830	866	654	452	791	193
466	176	693	707	428	180
529	821	187	200	863	811
286	857	698	968	818	848
267	379	790	3	307	868
833	208	55	127	657	419
420	766	74	355	169	716
934	170	891	860	944	18
390	221	619	482	288	759
20	620	892	125	125	664
893	911	851	459	872	367
699	834	238	947	561	352
521	689	440	965	14	750
88	555	93	225	127	1
167	531	87	644	994	480
368	226	858	165	919	163
262	516	468	677	230	593
805	974	782	807	819	104
827	481	878	381	998	780
875	371	482	295	494	295
354	785	954	575	552	504
950	141	157	600	732	380
862	442	135	116	140	222
183	26	619	470	772	423
97	984	317	174	915	39
924	130	842	104	246	298
52	360	889	923	625	650
964	661	316	291	881	517
17	607	726	225	367	565
149	43	78	849	221	357
158	370	960	240	158	843
51	734	311	144	525	802
20	257	144	17	752	476
512	199	147	76	698	34
938	644	534	678	421	90
1000	313	180	601	601	961
435	84	5	814	124	121
827	852	910	685	605	214
934	864	6	807	280	983
31	440	333	67	51	941
627	65	288	595	65	230
999	193	112	336	232	1
505	892	759	461	892	578
970	988	647	647	914	819
780	66	555	810	171	555
882	713	357	461	461	756
887	4	86	981	412	370
672	352	405	16	408	818
648	329	648	50	385	208
214	717	445	556	496	166
472	602	801	794	61	691
906	557	81	174	854	854
566	50	48	38	108	73
643	197	795	431	999	650
259	943	3	527	849	179
480	728	196	136	179	518
743	987	141	269	719	40
436	284	976	831	291	514
564	564	604	950	600	413
156	241	906	5	409	33
185	474	197	988	197	489
204	986	117	452	132	903
896	896	932	313	267	30
992	270	320	127	124	301
243	700	45	475	140	339
740	978	216	67	127	638
620	184	734	684	438	947
301	68	381	531	253	935
740	244	613	76	14	457
432	335	750	386	760	144
910	909	892	930	751	872
153	694	102	247	638	800
739	739	524	781	622	837
825	635	43	103	282	282
182	54	985	427	923	831
205	127	23	169	71	997
687	778	502	556	145	670
828	991	916	918	795	554
59	248	763	100	252	78
229	615	584	812	949	407
567	658	16	195	449	135
113	13	46	982	327	441
718	567	607	79	31	269
740	44	633	757	743	678
399	83	87	244	841	99
781	626	774	756	829	185
767	582	467	830	963	600
781	755	470	429	91	354
623	735	269	156	760	721
390	184	209	960	527	895
446	173	199	831	19	211
79	991	941	839	208	740
326	851	139	56	30	198
210	293	712	756	292	379
55	910	782	344	532	651
921	701	1	631	98	164
168	991	793	959	66	764
167	740	123	973	632	612
883	431	149	852	380	366
526	323	59	520	234	319
584	836	939	678	807	395
738	925	213	708	185	910
681	625	352	223	710	950
927	870	324	822	567	384
78	339	339	726	823	234
538	429	869	267	978	753
694	66	20	406	681	551
498	604	793	105	825	279
621	865	384	937	311	185
520	785	265	442	607	383
689	658	375	104	656	436
735	903	735	524	989	378
690	326	67	404	553	840
107	921	527	53	796	524
385	767	49	772	643	246
906	844	262	66	821	205
181	622	305	179	368	777
468	798	251	664	939	580
7	441	173	319	632	898
571	278	817	117	276	531
577	722	721	819	597	822
558	48	585	354	930	587
187	228	12	558	574	966
99	547	788	757	382	451
276	97	59	963	140	328
945	761	170	729	596	748
684	80	57	491	805	80
794	98	380	881	350	816
737	1	655	778	701	630
297	337	333	611	24	445
675	445	920	172	300	437
781	874	879	586	291	276
648	790	812	550	44	812
47	712	957	704	196	553
55	260	143	952	267	85
390	822	291	103	428	749
449	51	83	51	626	395
419	840	822	644	660	278
354	573	932	5	753	71
42	375	361	791	926	926
105	927	22	223	512	27
946	742	341	160	420	664
697	33	43	380	372	959
69	834	437	68	199	13
531	205	8	608	713	974
357	316	954	365	725	176
60	402	427	152	736	640
565	655	909	872	526	362
478	736	348	78	252	319
737	170	6	892	896	887
430	305	992	444	444	331
862	244	258	11	284	31
719	405	522	3	167	186
270	245	64	198	999	42
392	949	541	812	157	707
50	199	210	125	955	177
854	619	9	367	409	51
567	858	936	721	875	835
611	178	953	235	446	418
882	696	380	55	516	21
29	48	994	759	120	32
518	719	624	577	3	371
67	244	378	594	339	562
709	569	306	776	399	427
474	13	355	300	35	833
93	618	471	502	502	395
293	765	219	347	219	888
415	547	303	279	257	306
517	502	908	147	358	620
199	606	641	53	522	844
99	447	349	583	735	78
78	64	835	217	303	85
946	927	983	36	223	203
439	298	179	439	816	16
590	940	7	18	74	67
252	273	134	13	959	165
621	5	491	316	777	438
6	883	303	13	787	883
35	554	5	35	335	687
231	265	83	109	143	341
589	861	885	83	913	256
424	740	184	273	948	292
868	535	535	470	658	261
14	405	42	286	924	38
652	586	852	465	360	1
956	882	97	642	733	441
649	412	493	649	232	903
691	628	876	662	399	892
520	718	120	786	250	802
700	536	735	267	18	559
260	632	552	651	980	665
161	489	996	961	297	695
220	40	200	112	850	277
658	414	994	954	20	847
52	236	753	949	993	306
92	521	389	249	669	603
970	341	759	372	918	349
975	525	49	629	527	369
309	757	116	851	471	742
833	63	395	679	155	800
810	161	762	474	762	787
201	195	614	338	594	808
772	306	451	772	450	272
83	12	5	108	112	776
960	539	124	963	681	298
481	499	556	759	921	456
926	798	619	703	968	382
535	762	173	914	857	933
513	568	919	583	626	491
721	146	616	344	957	328
24	549	610	598	281	224
118	558	184	965	741	590
371	388	587	496	141	395
589	364	101	629	79	598
646	789	226	147	760	742
660	429	289	213	182	478
7	554	890	410	929	531
720	880	425	131	371	736
686	526	451	942	712	469
501	181	810	60	829	17
53	241	352	798	1	28
536	129	273	843	543	410
199	173	613	676	872	411
557	83	134	83	121	834
56	978	149	157	335	88
738	846	790	89	722	89
162	141	67	441	75	983
313	106	742	270	828	261
434	473	273	508	960	960
496	260	300	215	189	188
128	903	962	311	677	425
981	712	981	142	218	916
122	427	702	178	637	261
445	444	197	354	454	293
45	859	187	771	474	76
393	971	4	174	262	84
106	925	395	459	470	576
158	27	142	36	683	309
565	984	140	937	696	739
57	548	930	983	462	63
977	317	784	963	597	965
195	479	102	216	26	875
98	96	200	830	30	906
568	612	721	171	480	621
860	232	954	875	343	557
264	61	972	302	3	46
375	503	957	334	604	87
359	445	610	458	205	29
214	149	676	914	29	807
328	789	958	323	323	522
234	673	978	714	702	144
926	918	918	334	616	695
99	942	609	711	805	342
898	885	180	673	489	594
466	103	605	1000	772	910
547	318	439	734	547	71
915	463	815	352	351	199
95	133	724	106	187	853
217	180	112	556	553	985
636	759	31	2	439	594
170	39	89	947	88	404
362	828	406	501	196	632
788	611	586	827	393	393
908	732	923	432	744	576
563	979	968	612	319	581
577	320	916	379	167	421
725	522	373	584	567	816
246	884	772	884	222	629
274	608	467	509	130	99
943	787	593	980	330	286
748	272	197	47	33	37
132	143	86	644	77	44
204	90	299	800	18	80
929	216	724	743	444	541
746	506	316	58	636	316
680	676	164	371	556	721
825	431	405	958	276	817
687	927	6	47	15	171
466	132	5	268	815	795
774	295	838	700	731	229
540	783	90	81	375	173
696	563	591	50	249	420
95	668	480	513	635	721
432	907	594	739	670	93
115	1	74	985	123	103
917	45	942	493	584	157
14	654	14	784	285	572
867	965	476	613	536	665
890	890	354	821	843	714
566	779	534	779	791	42
658	490	343	964	292	441
836	835	764	364	590	934
134	145	48	836	175	42
377	633	605	935	516	511
320	796	342	27	429	657
352	683	991	318	935	207
191	27	66	726	541	2
477	554	193	163	942	444
772	607	321	321	848	528
541	351	510	495	100	904
222	422	549	74	938	447
597	352	443	406	724	206
21	420	164	980	626	163
289	13	154	508	847	100
120	69	121	249	853	255
904	573	238	742	801	787
297	895	344	950	828	394
441	152	543	297	980	151
57	124	598	469	192	557
15	138	758	261	209	111
504	746	975	746	655	878
705	946	832	664	303	904
992	482	713	325	291	68
968	35	218	771	684	671
245	889	409	58	954	117
92	426	59	501	269	182
952	283	234	153	77	106
164	34	622	966	670	246
616	103	616	280	185	59
733	568	360	474	976	570
962	551	78	589	425	193
558	521	225	988	558	421
643	643	838	326	361	645
140	684	212	949	529	881
782	782	400	958	478	348
836	134	999	50	334	30
688	688	955	266	71	802
700	46	736	312	871	851
811	329	916	150	603	293
954	591	688	222	183	408
954	46	606	295	885	954
660	877	126	198	304	27
272	503	169	943	975	244
748	760	980	542	153	44
813	510	60	751	382	596
85	456	85	663	180	137
528	391	618	999	454	1000
239	624	680	793	506	466
674	285	666	266	270	11
428	892	109	152	102	47
449	407	525	654	787	620
292	341	40	693	588	131
116	850	788	720	327	862
578	86	654	220	17	861
637	82	899	808	899	766
566	383	326	326	525	944
810	813	931	561	63	919
355	982	898	924	247	681
103	209	427	427	30	406
242	581	675	22	961	890
412	737	852	600	298	368
740	800	223	39	119	143
204	196	962	845	301	659
967	20	426	204	888	77
19	395	28	899	125	15
477	922	427	896	24	965
595	796	942	927	859	74
640	269	141	469	658	141
516	268	280	733	369	314
619	34	626	961	469	258
246	687	135	99	466	292
762	833	933	69	696	450
594	488	705	752	997	488
807	199	417	666	196	696
303	106	229	546	737	331
715	932	393	163	71	311
839	633	454	519	478	616
155	959	274	176	21	6
253	235	222	590	429	877
563	653	141	347	30	516
615	185	512	992	740	600
616	803	891	670	420	982
61	865	110	827	816	277
762	68	104	842	131	622
907	710	710	994	124	978
980	734	29	347	836	421
452	600	806	595	675	70
548	691	216	347	916	557
667	492	492	222	125	401
768	769	132	520	785	83
878	868	27	868	588	394
601	655	436	683	471	478
465	946	782	77	147	595
391	34	503	615	305	353
616	77	382	801	814	468
231	882	373	918	240	973
117	561	109	6	904	227
720	563	516	957	398	583
845	2	992	569	703	787
88	213	325	70	883	148
933	786	398	551	474	933
166	756	949	12	314	134
395	693	748	973	730	395
276	956	353	274	49	885
281	891	265	80	103	5
957	119	44	314	151	81
837	812	519	895	33	548
393	914	854	744	887	854
779	107	270	131	172	82
959	982	611	759	76	351
523	782	182	845	34	287
607	785	646	154	876	832
490	100	421	828	819	75
723	678	851	446	960	196
906	334	868	301	175	990
167	587	719	223	223	518
230	647	179	885	243	857
405	85	837	254	315	152
285	40	131	285	297	847
163	949	257	291	168	14
249	283	280	283	357	142
110	758	266	508	685	763
992	342	86	185	223	42
437	891	527	226	893	653
91	679	835	800	327	856
263	186	161	161	227	121
719	892	741	946	554	91
562	109	500	247	653	109
869	869	754	409	130	740
340	525	654	746	571	400
528	731	269	982	335	713
275	402	956	693	338	353
632	783	974	789	130	42
387	737	669	371	209	795
598	816	353	236	925	109
109	58	4	189	725	91
164	6	349	123	963	308
130	621	670	950	130	8
626	194	672	705	33	999
521	183	993	814	644	389
861	683	991	929	215	646
784	73	81	417	991	185
39	212	24	219	226	902
651	194	692	820	781	370
634	118	120	80	242	25
816	521	985	366	297	41
401	834	924	529	496	859
118	43	74	834	241	263
19	649	157	737	135	916
698	242	499	231	96	574
640	888	626	817	700	207
94	282	754	33	120	116
85	93	127	188	993	182
598	481	98	126	977	846
31	736	756	40	171	756
531	296	493	845	845	194
856	902	725	888	96	858
594	284	181	712	610	641
325	181	793	446	775	185
289	159	467	467	802	673
17	636	829	281	269	234
459	314	412	412	952	318
15	637	389	596	89	138
434	527	548	195	608	381
185	946	884	347	80	951
245	977	990	555	753	525
918	190	631	685	125	576
982	703	621	408	704	8
760	626	1	87	703	984
245	571	993	996	129	326
164	113	35	353	971	224
578	798	356	68	675	219
873	215	404	104	401	943
707	250	899	141	123	963
952	221	234	592	952	819
829	56	247	106	179	109
546	510	773	3	3	458
307	834	824	694	834	915
997	428	989	938	41	34
961	757	769	368	897	961
841	711	58	587	364	663
631	438	82	572	44	19
306	35	619	504	87	700
454	520	930	824	699	454
932	848	95	951	743	290
55	819	456	712	859	358
316	86	968	254	9	18
23	957	199	561	843	993
728	337	900	511	245	473
11	67	5	254	994	402
957	714	872	944	694	825
119	560	616	663	497	602
909	533	86	849	67	431
846	330	337	183	764	319
37	124	762	960	89	623
219	170	381	374	647	170
647	191	880	76	923	208
875	522	836	147	525	877
281	709	891	744	294	69
395	841	590	604	730	359
674	820	345	212	31	26
400	561	234	504	927	21
52	545	909	666	334	255
220	541	156	892	891	680
301	144	109	832	818	912
510	693	181	82	965	741
52	191	515	172	552	415
8	426	793	457	731	76
245	16	626	135	520	547
141	545	117	475	568	303
157	397	400	384	855	342
320	341	557	548	322	702
26	971	517	542	663	588
385	358	324	361	138	465
258	521	72	487	189	646
233	240	980	230	253	541
161	862	154	316	139	57
266	793	620	477	583	302
204	17	602	924	541	632
713	711	24	579	179	215
182	795	546	884	669	783
589	667	782	817	667	531
926	140	966	691	129	536
600	369	402	168	332	537
789	422	834	841	91	702
336	268	935	354	921	750
291	52	952	952	681	284
309	706	510	574	84	533
871	258	313	397	921	997
175	29	879	624	585	374
295	614	188	103	775	522
322	830	876	830	930	366
978	841	626	943	626	219
15	389	706	34	464	504
268	370	705	67	188	307
204	284	599	27	413	911
199	288	989	492	989	429
867	752	898	546	752	369
662	293	390	81	533	81
10	882	26	32	69	490
496	460	696	597	496	395
220	139	784	449	606	456
206	261	599	653	319	319
203	958	18	267	355	92
325	384	810	474	921	868
800	634	308	519	65	264
164	170	358	682	307	164
161	95	3	944	456	110
135	536	690	70	416	247
749	224	306	716	308	189
781	421	178	154	534	285
542	528	720	872	28	69
260	80	417	989	167	944
859	809	503	946	384	342
498	208	476	464	389	295
148	129	612	869	244	833
964	974	260	625	168	728
691	861	889	251	45	970
996	533	223	118	137	583
394	546	777	374	17	758
374	700	944	789	368	17
93	658	367	309	54	499
999	144	119	333	227	48
538	748	500	218	881	12
177	884	332	467	23	824
523	382	849	692	139	201
942	67	177	816	713	836
403	370	792	210	379	297
964	641	388	516	193	379
122	758	725	522	684	603
701	179	160	828	154	318
4	57	157	439	871	139
196	306	55	350	220	196
668	764	25	116	370	231
452	857	946	331	143	452
446	215	727	768	845	827
952	859	436	174	687	222
184	793	26	15	240	10
409	44	382	727	387	773
487	287	461	461	732	501
104	582	591	795	546	750
275	47	514	757	801	529
49	817	949	716	936	353
16	963	38	483	29	362
21	645	40	811	581	568
5	74	879	197	211	228
646	494	2	72	609	624
368	554	557	121	872	194
816	364	484	12	144	451
763	29	37	621	152	314
352	128	718	437	842	210
149	937	196	154	193	175
583	124	543	776	639	24
78	276	163	70	254	891
879	673	997	335	997	551
838	995	75	396	744	906
731	956	672	911	689	368
963	696	908	618	908	592
64	657	787	487	220	275
34	117	487	375	878	694
627	32	36	513	186	528
908	110	470	743	721	489
756	512	778	519	602	528
353	495	391	300	964	270
917	418	112	967	441	751
775	768	306	709	450	759
803	822	12	231	239	377
579	622	2	305	711	565
313	608	370	360	559	658
257	658	285	135	378	348
425	653	543	861	353	288
583	409	828	355	392	471
67	90	572	469	10	582
676	813	190	726	493	951
118	329	747	737	840	492
525	86	214	893	224	340
750	776	519	72	367	302
342	29	504	398	499	204
553	43	206	899	267	527
878	662	747	166	111	857
320	641	331	53	466	53
54	570	317	166	236	532
555	942	972	913	649	535
794	62	911	8	423	951
33	834	522	58	74	962
630	522	251	326	951	718
269	59	9	532	599	544
690	168	165	245	260	278
387	238	21	18	61	884
434	469	637	637	819	156
55	765	285	285	30	787
384	936	771	269	690	384
521	992	69	223	29	43
35	341	124	972	26	296
987	446	987	917	167	552
784	993	679	233	978	169
531	218	329	218	219	185
870	802	797	802	694	881
403	552	166	468	207	306
324	155	597	652	538	929
489	713	572	394	671	77
912	934	922	688	847	784
524	162	924	425	943	83
805	771	836	767	517	566
786	27	257	786	758	405
280	978	423	223	587	19
911	388	456	621	269	343
284	341	764	902	984	422
266	200	926	244	33	117
251	826	128	826	356	989
318	759	502	815	946	318
184	3	90	368	23	938
859	96	390	991	49	636
143	149	602	948	233	935
265	42	254	264	42	227
191	688	975	201	968	116
918	749	690	632	855	330
848	429	791	947	420	151
736	704	847	925	561	925
639	405	434	349	69	861
628	91	54	652	349	887
562	701	459	159	791	355
156	649	579	171	648	677
548	555	55	741	808	131
635	572	818	796	843	279
137	295	566	723	445	295
101	414	307	677	616	18
471	628	938	815	804	436
151	845	859	64	275	576
492	670	639	630	719	843
510	254	279	795	206	658
971	316	75	141	313	25
14	378	378	909	694	798
297	692	221	874	29	579
448	368	145	368	772	324
185	122	255	175	435	374
61	94	37	923	306	236
364	583	290	268	30	170
37	175	535	94	283	226
564	353	531	882	13	139
154	65	45	354	199	861
19	885	925	753	396	872
123	99	768	356	123	125
660	16	120	47	277	66
627	238	136	78	42	65
18	215	743	635	110	943
701	65	56	459	639	104
984	742	614	592	525	141
381	206	74	950	95	152
828	329	370	54	768	435
71	966	71	873	427	418
498	352	383	535	315	432
646	909	311	309	619	311
921	341	11	86	57	226
327	810	384	598	362	964
151	78	143	363	278	537
25	209	259	924	125	104
719	989	70	566	175	867
212	979	172	59	569	272
367	254	914	946	791	923
564	278	98	967	834	572
333	142	150	495	862	392
596	364	499	362	525	66
24	977	641	874	561	114
861	923	861	371	41	114
915	160	557	328	764	656
922	358	889	31	970	460
8	604	120	143	50	243
712	800	657	657	781	93
342	739	6	442	883	130
643	867	245	291	342	996
93	38	56	595	58	68
757	975	581	106	931	49
285	464	774	238	169	355
867	556	517	531	239	225
68	211	129	14	373	975
845	45	53	5	357	153
394	572	35	569	480	19
469	59	961	17	265	122
966	435	611	49	328	409
473	646	385	430	30	707
957	305	818	281	281	691
67	631	888	42	366	394
940	888	648	805	874	598
537	10	654	75	581	347
946	92	223	296	28	60
538	525	780	676	806	491
68	28	586	105	995	302
311	10	11	68	143	143
495	659	334	333	497	973
620	39	513	37	28	655
724	74	906	74	74	555
69	438	2	938	333	80
357	808	277	103	518	357
509	93	260	784	866	375
470	997	862	525	256	583
760	748	755	807	139	680
64	419	413	224	134	619
610	886	219	685	274	371
60	303	121	121	79	432
789	479	741	12	48	740
677	331	101	726	518	366
431	806	902	506	881	334
490	562	47	947	787	575
71	614	210	231	937	209
125	140	485	463	653	442
180	733	551	480	831	29
183	192	664	609	398	222
128	63	213	283	283	134
729	923	988	509	310	482
45	231	349	89	349	686
829	674	589	871	566	293
362	202	184	861	901	427
88	335	347	335	149	893
48	158	330	107	824	124
884	884	588	620	545	104
615	165	632	295	699	214
898	243	941	737	914	495
352	709	654	937	336	243
81	103	677	103	941	45
944	692	326	256	989	612
91	107	198	896	469	207
39	360	267	13	2	882
47	7	115	29	378	21
246	423	515	989	84	827
644	156	480	333	804	644
964	350	876	959	307	566
270	339	21	93	336	321
646	241	682	706	179	217
521	989	136	560	307	474
609	572	215	572	532	291
640	71	432	466	210	991
279	823	153	514	22	23
499	740	861	305	713	421
685	879	97	722	376	259
705	878	653	941	977	893
186	90	130	128	245	868
27	190	593	821	246	751
208	620	532	772	274	129
909	791	199	536	910	83
340	345	986	129	833	757
187	68	350	195	472	472
300	860	761	300	527	443
482	128	3	392	78	786
108	424	776	616	350	793
831	49	831	640	963	587
307	363	161	912	307	44
17	616	318	405	381	6
542	786	898	78	888	109
918	962	829	234	962	414
543	327	552	5	694	560
689	691	707	213	691	320
326	855	22	777	962	8
457	710	724	505	505	245
548	813	141	802	394	813
101	697	759	48	800	676
808	946	967	210	860	778
545	967	695	679	194	843
19	208	967	206	270	213
922	81	660	307	596	660
909	909	864	290	827	871
575	708	272	914	113	436
658	416	871	478	137	525
156	366	403	57	379	822
435	281	386	295	95	386
660	566	745	973	588	699
670	904	723	186	184	821
890	939	203	825	190	959
160	463	207	940	817	570
135	549	45	172	14	973
480	255	710	417	69	491
123	60	257	993	564	599
635	210	866	58	766	695
70	480	210	361	240	787
210	589	314	987	573	376
810	335	15	170	112	113
539	683	700	17	801	849
983	351	158	205	516	839
65	869	297	346	33	77
997	111	912	514	754	537
357	804	374	620	412	411
411	513	339	330	432	556
719	385	963	640	513	60
455	146	817	209	138	288
593	961	977	170	9	352
908	456	742	335	452	363
441	42	193	988	230	926
16	442	188	286	557	799
40	255	750	400	595	981
382	970	549	450	253	152
958	346	266	5	90	58
879	879	469	33	381	631
22	838	337	599	296	838
664	788	127	850	528	348
100	245	999	594	418	63
874	39	762	291	71	20
681	814	681	19	830	869
520	377	829	48	882	518
487	437	6	308	375	573
132	210	61	411	201	454
523	203	624	80	278	369
221	81	32	675	908	161
505	81	606	731	614	673
874	804	652	871	233	422
601	518	306	513	752	549
881	605	421	421	844	992
54	582	481	595	304	443
413	543	740	645	216	454
317	825	124	402	58	879
476	978	310	56	1	44
606	517	59	678	287	519
615	666	488	873	462	802
368	61	305	151	317	955
243	874	887	788	711	802
213	983	280	358	24	34
766	271	839	451	617	583
457	52	235	457	734	451
166	681	119	178	721	178
874	652	375	193	198	176
778	997	756	164	692	970
195	195	121	744	203	128
961	498	151	489	636	636
516	447	972	45	692	943
536	491	225	517	25	528
151	742	207	95	702	119
292	167	209	897	19	39
680	397	51	334	135	537
2	885	789	246	779	270
711	127	973	747	296	469
